tripduration,day,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
915,1/8/16,1/8/16 15:08,1/8/16 15:23,263,Elizabeth St & Hester St,40.71729,-73.996375,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21663,Subscriber,1963,2
674,1/8/16,1/8/16 15:08,1/8/16 15:20,410,Suffolk St & Stanton St,40.72066442,-73.98517977,297,E 15 St & 3 Ave,40.734232,-73.986923,19321,Subscriber,1971,1
643,1/8/16,1/8/16 15:09,1/8/16 15:20,410,Suffolk St & Stanton St,40.72066442,-73.98517977,297,E 15 St & 3 Ave,40.734232,-73.986923,17692,Customer,,0
2056,1/8/16,1/8/16 15:12,1/8/16 15:46,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,449,W 52 St & 9 Ave,40.76461837,-73.98789473,22802,Subscriber,1981,1
1546,1/8/16,1/8/16 15:13,1/8/16 15:38,474,5 Ave & E 29 St,40.7451677,-73.98683077,474,5 Ave & E 29 St,40.7451677,-73.98683077,23234,Subscriber,1977,2
1208,1/8/16,1/8/16 15:13,1/8/16 15:33,412,Forsyth St & Canal St,40.7158155,-73.99422366,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17320,Subscriber,1986,2
353,1/8/16,1/8/16 15:14,1/8/16 15:19,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19602,Subscriber,1967,2
598,1/8/16,1/8/16 15:17,1/8/16 15:27,335,Washington Pl & Broadway,40.72903917,-73.99404649,470,W 20 St & 8 Ave,40.74345335,-74.00004031,23334,Subscriber,1964,1
472,1/8/16,1/8/16 15:19,1/8/16 15:27,335,Washington Pl & Broadway,40.72903917,-73.99404649,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18342,Subscriber,1980,1
267,1/8/16,1/8/16 15:21,1/8/16 15:25,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18665,Subscriber,1996,1
255,1/8/16,1/8/16 15:22,1/8/16 15:26,3081,Graham Ave & Grand St,40.711863,-73.944024,3068,Humboldt St & Varet St,40.7031724,-73.940636,22111,Subscriber,1979,1
451,1/8/16,1/8/16 15:24,1/8/16 15:31,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,483,E 12 St & 3 Ave,40.73223272,-73.98889957,14733,Subscriber,1989,2
251,1/8/16,1/8/16 15:26,1/8/16 15:30,489,10 Ave & W 28 St,40.75066386,-74.00176802,521,8 Ave & W 31 St,40.75096735,-73.99444208,15044,Subscriber,1984,1
1458,1/8/16,1/8/16 15:28,1/8/16 15:53,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18809,Subscriber,1964,1
1103,1/8/16,1/8/16 15:32,1/8/16 15:50,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3140,1 Ave & E 78 St,40.77140426,-73.9535166,22351,Subscriber,1973,1
319,1/8/16,1/8/16 15:40,1/8/16 15:45,334,W 20 St & 7 Ave,40.74238787,-73.99726235,462,W 22 St & 10 Ave,40.74691959,-74.00451887,22594,Subscriber,1972,1
202,1/8/16,1/8/16 15:42,1/8/16 15:45,229,Great Jones St,40.72743423,-73.99379025,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15346,Subscriber,1961,1
208,1/8/16,1/8/16 15:42,1/8/16 15:46,229,Great Jones St,40.72743423,-73.99379025,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19937,Subscriber,1961,1
767,1/8/16,1/8/16 15:43,1/8/16 15:55,173,Broadway & W 49 St,40.76068327,-73.98452729,463,9 Ave & W 16 St,40.74206539,-74.00443172,22967,Subscriber,1976,2
334,1/8/16,1/8/16 15:43,1/8/16 15:49,153,E 40 St & 5 Ave,40.75206231,-73.9816324,379,W 31 St & 7 Ave,40.749156,-73.9916,17334,Subscriber,1979,1
398,1/8/16,1/8/16 15:44,1/8/16 15:51,250,Lafayette St & Jersey St,40.72456089,-73.99565293,410,Suffolk St & Stanton St,40.72066442,-73.98517977,21183,Subscriber,1984,1
1268,1/8/16,1/8/16 15:46,1/8/16 16:07,362,Broadway & W 37 St,40.75172632,-73.98753523,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14709,Subscriber,1970,2
896,1/8/16,1/8/16 15:47,1/8/16 16:02,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3230,Penn Station Valet,40.7512836,-73.99692446,15279,Subscriber,1984,1
89,1/8/16,1/8/16 15:49,1/8/16 15:50,498,Broadway & W 32 St,40.74854862,-73.98808416,486,Broadway & W 29 St,40.7462009,-73.98855723,22621,Subscriber,1980,1
431,1/8/16,1/8/16 15:49,1/8/16 15:56,174,E 25 St & 1 Ave,40.7381765,-73.97738662,497,E 17 St & Broadway,40.73704984,-73.99009296,21443,Subscriber,1976,1
1129,1/8/16,1/8/16 15:58,1/8/16 16:17,510,W 51 St & 6 Ave,40.7606597,-73.98042047,463,9 Ave & W 16 St,40.74206539,-74.00443172,23313,Subscriber,1969,1
782,1/8/16,1/8/16 15:59,1/8/16 16:12,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,23354,Subscriber,1955,1
369,1/8/16,1/8/16 16:01,1/8/16 16:08,517,Pershing Square South,40.751581,-73.97791,379,W 31 St & 7 Ave,40.749156,-73.9916,22285,Subscriber,1976,1
373,1/8/16,1/8/16 16:04,1/8/16 16:10,325,E 19 St & 3 Ave,40.73624527,-73.98473765,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,24753,Subscriber,1959,1
556,1/8/16,1/8/16 16:06,1/8/16 16:16,440,E 45 St & 3 Ave,40.75255434,-73.97282625,385,E 55 St & 2 Ave,40.75797322,-73.96603308,22653,Subscriber,1973,1
1223,1/8/16,1/8/16 16:07,1/8/16 16:28,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,3112,Milton St & Franklin St,40.72906,-73.95779,19625,Subscriber,1973,2
647,1/8/16,1/8/16 16:08,1/8/16 16:19,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3145,E 84 St & Park Ave,40.77862688,-73.95772073,22299,Subscriber,1978,1
279,1/8/16,1/8/16 16:08,1/8/16 16:13,518,E 39 St & 2 Ave,40.74780373,-73.9734419,517,Pershing Square South,40.751581,-73.97791,18774,Subscriber,1959,1
496,1/8/16,1/8/16 16:10,1/8/16 16:18,545,E 23 St & 1 Ave,40.736502,-73.97809472,334,W 20 St & 7 Ave,40.74238787,-73.99726235,22589,Subscriber,1978,1
473,1/8/16,1/8/16 16:10,1/8/16 16:18,293,Lafayette St & E 8 St,40.73028666,-73.9907647,361,Allen St & Hester St,40.71605866,-73.99190759,23729,Subscriber,1989,2
348,1/8/16,1/8/16 16:15,1/8/16 16:21,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,348,W Broadway & Spring St,40.72490985,-74.00154702,19595,Subscriber,1981,1
337,1/8/16,1/8/16 16:16,1/8/16 16:22,168,W 18 St & 6 Ave,40.73971301,-73.99456405,483,E 12 St & 3 Ave,40.73223272,-73.98889957,23037,Subscriber,1984,1
651,1/8/16,1/8/16 16:17,1/8/16 16:28,545,E 23 St & 1 Ave,40.736502,-73.97809472,517,Pershing Square South,40.751581,-73.97791,22220,Subscriber,1991,2
1060,1/8/16,1/8/16 16:18,1/8/16 16:36,301,E 2 St & Avenue B,40.72217444,-73.98368779,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18850,Subscriber,1956,1
1497,1/8/16,1/8/16 16:18,1/8/16 16:43,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,23639,Subscriber,1974,1
867,1/8/16,1/8/16 16:19,1/8/16 16:33,3163,Central Park West & W 68 St,40.7734066,-73.97782542,493,W 45 St & 6 Ave,40.7568001,-73.98291153,23276,Subscriber,1978,1
239,1/8/16,1/8/16 16:20,1/8/16 16:24,486,Broadway & W 29 St,40.7462009,-73.98855723,402,Broadway & E 22 St,40.7403432,-73.98955109,15139,Subscriber,1960,1
820,1/8/16,1/8/16 16:22,1/8/16 16:35,517,Pershing Square South,40.751581,-73.97791,237,E 11 St & 2 Ave,40.73047309,-73.98672378,23576,Subscriber,1990,2
165,1/8/16,1/8/16 16:22,1/8/16 16:25,257,Lispenard St & Broadway,40.71939226,-74.00247214,329,Greenwich St & N Moore St,40.72043411,-74.01020609,22023,Subscriber,1977,1
689,1/8/16,1/8/16 16:23,1/8/16 16:35,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,23410,Subscriber,1991,1
1280,1/8/16,1/8/16 16:23,1/8/16 16:45,545,E 23 St & 1 Ave,40.736502,-73.97809472,499,Broadway & W 60 St,40.76915505,-73.98191841,14891,Subscriber,1976,2
890,1/8/16,1/8/16 16:27,1/8/16 16:42,296,Division St & Bowery,40.71413089,-73.9970468,150,E 2 St & Avenue C,40.7208736,-73.98085795,24118,Subscriber,1981,1
2960,1/8/16,1/8/16 16:28,1/8/16 17:17,263,Elizabeth St & Hester St,40.71729,-73.996375,514,12 Ave & W 40 St,40.76087502,-74.00277668,20074,Subscriber,1996,1
335,1/8/16,1/8/16 16:28,1/8/16 16:34,127,Barrow St & Hudson St,40.73172428,-74.00674436,383,Greenwich Ave & Charles St,40.735238,-74.000271,19715,Subscriber,1980,1
862,1/8/16,1/8/16 16:29,1/8/16 16:44,3145,E 84 St & Park Ave,40.77862688,-73.95772073,499,Broadway & W 60 St,40.76915505,-73.98191841,22120,Subscriber,1977,1
1873,1/8/16,1/8/16 16:30,1/8/16 17:01,351,Front St & Maiden Ln,40.70530954,-74.00612572,501,FDR Drive & E 35 St,40.744219,-73.97121214,22622,Subscriber,1989,2
994,1/8/16,1/8/16 16:33,1/8/16 16:50,3159,W 67 St & Broadway,40.77492513,-73.98266566,359,E 47 St & Park Ave,40.75510267,-73.97498696,21509,Subscriber,1990,1
691,1/8/16,1/8/16 16:33,1/8/16 16:45,427,Bus Slip & State St,40.701907,-74.013942,2008,Little West St & 1 Pl,40.70569254,-74.01677685,18123,Customer,,0
146,1/8/16,1/8/16 16:35,1/8/16 16:37,3071,Boerum St & Broadway,40.70538077,-73.94976519,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,23970,Subscriber,1990,2
639,1/8/16,1/8/16 16:36,1/8/16 16:46,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17774,Subscriber,1967,1
987,1/8/16,1/8/16 16:36,1/8/16 16:53,486,Broadway & W 29 St,40.7462009,-73.98855723,474,5 Ave & E 29 St,40.7451677,-73.98683077,22621,Subscriber,1994,1
285,1/8/16,1/8/16 16:36,1/8/16 16:41,435,W 21 St & 6 Ave,40.74173969,-73.99415556,509,9 Ave & W 22 St,40.7454973,-74.00197139,23758,Subscriber,1940,1
495,1/8/16,1/8/16 16:37,1/8/16 16:45,435,W 21 St & 6 Ave,40.74173969,-73.99415556,490,8 Ave & W 33 St,40.751551,-73.993934,22598,Subscriber,1984,1
1076,1/8/16,1/8/16 16:37,1/8/16 16:55,332,Cherry St,40.71219906,-73.97948148,325,E 19 St & 3 Ave,40.73624527,-73.98473765,23840,Subscriber,1971,1
578,1/8/16,1/8/16 16:38,1/8/16 16:48,491,E 24 St & Park Ave S,40.74096374,-73.98602213,518,E 39 St & 2 Ave,40.74780373,-73.9734419,21488,Subscriber,1991,1
319,1/8/16,1/8/16 16:41,1/8/16 16:46,433,E 13 St & Avenue A,40.72955361,-73.98057249,325,E 19 St & 3 Ave,40.73624527,-73.98473765,16120,Subscriber,1991,1
315,1/8/16,1/8/16 16:41,1/8/16 16:46,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3141,1 Ave & E 68 St,40.76500525,-73.95818491,21643,Subscriber,1978,1
236,1/8/16,1/8/16 16:43,1/8/16 16:47,116,W 17 St & 8 Ave,40.74177603,-74.00149746,446,W 24 St & 7 Ave,40.74487634,-73.99529885,23106,Subscriber,1967,1
304,1/8/16,1/8/16 16:49,1/8/16 16:54,410,Suffolk St & Stanton St,40.72066442,-73.98517977,251,Mott St & Prince St,40.72317958,-73.99480012,21057,Subscriber,1972,1
1838,1/8/16,1/8/16 16:50,1/8/16 17:21,3142,1 Ave & E 62 St,40.7612274,-73.96094022,445,E 10 St & Avenue A,40.72740794,-73.98142006,18582,Subscriber,1962,2
1315,1/8/16,1/8/16 16:53,1/8/16 17:15,2008,Little West St & 1 Pl,40.70569254,-74.01677685,394,E 9 St & Avenue C,40.72521311,-73.97768752,23301,Subscriber,1981,1
273,1/8/16,1/8/16 16:55,1/8/16 16:59,293,Lafayette St & E 8 St,40.73028666,-73.9907647,254,W 11 St & 6 Ave,40.73532427,-73.99800419,24066,Subscriber,1988,1
306,1/8/16,1/8/16 16:58,1/8/16 17:03,248,Laight St & Hudson St,40.72185379,-74.00771779,368,Carmine St & 6 Ave,40.73038599,-74.00214988,24073,Subscriber,1959,1
510,1/8/16,1/8/16 16:58,1/8/16 17:06,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,444,Broadway & W 24 St,40.7423543,-73.98915076,14728,Subscriber,1959,1
310,1/8/16,1/8/16 17:00,1/8/16 17:06,388,W 26 St & 10 Ave,40.74971775,-74.00295035,525,W 34 St & 11 Ave,40.75594159,-74.0021163,15873,Subscriber,1970,1
499,1/8/16,1/8/16 17:04,1/8/16 17:13,498,Broadway & W 32 St,40.74854862,-73.98808416,495,W 47 St & 10 Ave,40.76269882,-73.99301222,23900,Subscriber,1984,1
276,1/8/16,1/8/16 17:06,1/8/16 17:10,491,E 24 St & Park Ave S,40.74096374,-73.98602213,357,E 11 St & Broadway,40.73261787,-73.99158043,16040,Subscriber,1966,1
1087,1/8/16,1/8/16 17:06,1/8/16 17:24,3156,E 72 St & York Ave,40.76663814,-73.95348296,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,24343,Subscriber,1986,2
739,1/8/16,1/8/16 17:06,1/8/16 17:18,2012,E 27 St & 1 Ave,40.739445,-73.976806,439,E 4 St & 2 Ave,40.7262807,-73.98978041,15273,Subscriber,1987,2
404,1/8/16,1/8/16 17:07,1/8/16 17:13,494,W 26 St & 8 Ave,40.74734825,-73.99723551,523,W 38 St & 8 Ave,40.75466591,-73.99138152,22761,Subscriber,1965,2
443,1/8/16,1/8/16 17:07,1/8/16 17:14,306,Cliff St & Fulton St,40.70823502,-74.00530063,295,Pike St & E Broadway,40.71406667,-73.99293911,16093,Subscriber,1974,1
1054,1/8/16,1/8/16 17:07,1/8/16 17:25,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3162,W 78 St & Broadway,40.78339981,-73.98093133,23182,Subscriber,1977,1
364,1/8/16,1/8/16 17:08,1/8/16 17:14,375,Mercer St & Bleecker St,40.72679454,-73.99695094,428,E 3 St & 1 Ave,40.72467721,-73.98783413,14733,Subscriber,1966,2
467,1/8/16,1/8/16 17:08,1/8/16 17:16,484,W 44 St & 5 Ave,40.75500254,-73.98014437,402,Broadway & E 22 St,40.7403432,-73.98955109,18215,Subscriber,1990,1
190,1/8/16,1/8/16 17:11,1/8/16 17:14,510,W 51 St & 6 Ave,40.7606597,-73.98042047,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,15594,Subscriber,1974,1
349,1/8/16,1/8/16 17:12,1/8/16 17:18,510,W 51 St & 6 Ave,40.7606597,-73.98042047,477,W 41 St & 8 Ave,40.75640548,-73.9900262,20355,Subscriber,1966,1
321,1/8/16,1/8/16 17:13,1/8/16 17:18,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3224,W 13 St & Hudson St,40.73997354,-74.00513873,19973,Subscriber,1986,2
578,1/8/16,1/8/16 17:13,1/8/16 17:23,359,E 47 St & Park Ave,40.75510267,-73.97498696,498,Broadway & W 32 St,40.74854862,-73.98808416,16507,Subscriber,1967,1
597,1/8/16,1/8/16 17:14,1/8/16 17:24,301,E 2 St & Avenue B,40.72217444,-73.98368779,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,24330,Subscriber,1989,1
207,1/8/16,1/8/16 17:16,1/8/16 17:20,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,19998,Subscriber,1963,1
383,1/8/16,1/8/16 17:17,1/8/16 17:23,116,W 17 St & 8 Ave,40.74177603,-74.00149746,3230,Penn Station Valet,40.7512836,-73.99692446,21381,Subscriber,1956,1
800,1/8/16,1/8/16 17:19,1/8/16 17:33,363,West Thames St,40.70834698,-74.01713445,320,Leonard St & Church St,40.717571,-74.005549,18954,Subscriber,1977,2
764,1/8/16,1/8/16 17:22,1/8/16 17:34,352,W 56 St & 6 Ave,40.76340613,-73.97722479,490,8 Ave & W 33 St,40.751551,-73.993934,15312,Subscriber,1969,1
766,1/8/16,1/8/16 17:23,1/8/16 17:36,360,William St & Pine St,40.70717936,-74.00887308,265,Stanton St & Chrystie St,40.72229346,-73.99147535,22125,Subscriber,1983,1
389,1/8/16,1/8/16 17:24,1/8/16 17:30,517,Pershing Square South,40.751581,-73.97791,498,Broadway & W 32 St,40.74854862,-73.98808416,21163,Subscriber,1977,1
586,1/8/16,1/8/16 17:25,1/8/16 17:35,461,E 20 St & 2 Ave,40.73587678,-73.98205027,445,E 10 St & Avenue A,40.72740794,-73.98142006,18893,Subscriber,1979,2
296,1/8/16,1/8/16 17:26,1/8/16 17:31,128,MacDougal St & Prince St,40.72710258,-74.00297088,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14529,Subscriber,1989,2
460,1/8/16,1/8/16 17:27,1/8/16 17:34,174,E 25 St & 1 Ave,40.7381765,-73.97738662,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15847,Subscriber,1974,1
411,1/8/16,1/8/16 17:27,1/8/16 17:34,483,E 12 St & 3 Ave,40.73223272,-73.98889957,339,Avenue D & E 12 St,40.72580614,-73.97422494,22769,Subscriber,1954,1
737,1/8/16,1/8/16 17:28,1/8/16 17:41,3176,W 64 St & West End Ave,40.77452835,-73.98753759,352,W 56 St & 6 Ave,40.76340613,-73.97722479,16984,Subscriber,1991,1
1112,1/8/16,1/8/16 17:29,1/8/16 17:47,493,W 45 St & 6 Ave,40.7568001,-73.98291153,312,Allen St & E Houston St,40.722055,-73.989111,19639,Subscriber,1990,1
486,1/8/16,1/8/16 17:29,1/8/16 17:38,546,E 30 St & Park Ave S,40.74444921,-73.98303529,228,E 48 St & 3 Ave,40.7546011,-73.97187886,23050,Subscriber,1989,2
650,1/8/16,1/8/16 17:30,1/8/16 17:41,516,E 47 St & 1 Ave,40.75206862,-73.96784384,457,Broadway & W 58 St,40.76695317,-73.98169333,23210,Subscriber,1977,1
2993,1/8/16,1/8/16 17:31,1/8/16 18:21,488,W 39 St & 9 Ave,40.75645824,-73.99372222,459,W 20 St & 11 Ave,40.746745,-74.007756,24349,Subscriber,1957,1
633,1/8/16,1/8/16 17:33,1/8/16 17:43,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,317,E 6 St & Avenue B,40.72453734,-73.98185424,22853,Subscriber,1956,1
330,1/8/16,1/8/16 17:33,1/8/16 17:38,517,Pershing Square South,40.751581,-73.97791,505,6 Ave & W 33 St,40.74901271,-73.98848395,14533,Subscriber,1961,2
385,1/8/16,1/8/16 17:34,1/8/16 17:41,362,Broadway & W 37 St,40.75172632,-73.98753523,525,W 34 St & 11 Ave,40.75594159,-74.0021163,21621,Subscriber,1955,1
368,1/8/16,1/8/16 17:35,1/8/16 17:41,504,1 Ave & E 15 St,40.73221853,-73.98165557,293,Lafayette St & E 8 St,40.73028666,-73.9907647,23945,Subscriber,1954,2
241,1/8/16,1/8/16 17:35,1/8/16 17:39,526,E 33 St & 5 Ave,40.74765947,-73.98490707,517,Pershing Square South,40.751581,-73.97791,18447,Subscriber,1974,1
2049,1/8/16,1/8/16 17:35,1/8/16 18:10,276,Duane St & Greenwich St,40.71748752,-74.0104554,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18399,Subscriber,1983,1
781,1/8/16,1/8/16 17:36,1/8/16 17:49,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3230,Penn Station Valet,40.7512836,-73.99692446,18572,Subscriber,1969,2
2140,1/8/16,1/8/16 17:36,1/8/16 18:12,347,Greenwich St & W Houston St,40.728846,-74.008591,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,23867,Subscriber,1963,1
835,1/8/16,1/8/16 17:38,1/8/16 17:51,496,E 16 St & 5 Ave,40.73726186,-73.99238967,307,Canal St & Rutgers St,40.71427487,-73.98990025,16946,Subscriber,1983,1
251,1/8/16,1/8/16 17:39,1/8/16 17:43,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,152,Warren St & Church St,40.71473993,-74.00910627,22679,Subscriber,1981,1
270,1/8/16,1/8/16 17:40,1/8/16 17:44,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,285,Broadway & E 14 St,40.73454567,-73.99074142,24035,Subscriber,1983,1
239,1/8/16,1/8/16 17:41,1/8/16 17:45,474,5 Ave & E 29 St,40.7451677,-73.98683077,442,W 27 St & 7 Ave,40.746647,-73.993915,23148,Subscriber,1990,1
419,1/8/16,1/8/16 17:42,1/8/16 17:49,465,Broadway & W 41 St,40.75513557,-73.98658032,3230,Penn Station Valet,40.7512836,-73.99692446,22149,Subscriber,1963,1
401,1/8/16,1/8/16 17:42,1/8/16 17:49,510,W 51 St & 6 Ave,40.7606597,-73.98042047,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20704,Subscriber,1990,2
483,1/8/16,1/8/16 17:43,1/8/16 17:51,509,9 Ave & W 22 St,40.7454973,-74.00197139,168,W 18 St & 6 Ave,40.73971301,-73.99456405,22425,Subscriber,1950,1
303,1/8/16,1/8/16 17:43,1/8/16 17:48,524,W 43 St & 6 Ave,40.75527307,-73.98316936,488,W 39 St & 9 Ave,40.75645824,-73.99372222,16620,Subscriber,1990,1
446,1/8/16,1/8/16 17:46,1/8/16 17:54,495,W 47 St & 10 Ave,40.76269882,-73.99301222,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16160,Subscriber,1969,1
404,1/8/16,1/8/16 17:48,1/8/16 17:55,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3237,21 St & 41 Ave,40.75383343,-73.94267678,20821,Subscriber,1988,1
385,1/8/16,1/8/16 17:49,1/8/16 17:56,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,457,Broadway & W 58 St,40.76695317,-73.98169333,19827,Subscriber,1982,1
630,1/8/16,1/8/16 17:50,1/8/16 18:00,497,E 17 St & Broadway,40.73704984,-73.99009296,517,Pershing Square South,40.751581,-73.97791,16278,Subscriber,1963,1
1891,1/8/16,1/8/16 17:50,1/8/16 18:22,363,West Thames St,40.70834698,-74.01713445,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,22720,Subscriber,1966,1
573,1/8/16,1/8/16 17:51,1/8/16 18:00,426,West St & Chambers St,40.71754834,-74.01322069,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21585,Subscriber,1975,2
653,1/8/16,1/8/16 17:52,1/8/16 18:03,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19545,Subscriber,1984,1
134,1/8/16,1/8/16 17:52,1/8/16 17:54,212,W 16 St & The High Line,40.74334935,-74.00681753,459,W 20 St & 11 Ave,40.746745,-74.007756,18734,Subscriber,1981,1
518,1/8/16,1/8/16 17:53,1/8/16 18:02,528,2 Ave & E 31 St,40.74290902,-73.97706058,505,6 Ave & W 33 St,40.74901271,-73.98848395,22662,Subscriber,1977,1
1681,1/8/16,1/8/16 17:53,1/8/16 18:21,174,E 25 St & 1 Ave,40.7381765,-73.97738662,296,Division St & Bowery,40.71413089,-73.9970468,18765,Subscriber,1967,2
312,1/8/16,1/8/16 17:53,1/8/16 17:59,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,450,W 49 St & 8 Ave,40.76227205,-73.98788205,17223,Subscriber,1981,1
479,1/8/16,1/8/16 17:54,1/8/16 18:02,410,Suffolk St & Stanton St,40.72066442,-73.98517977,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,19321,Subscriber,1992,2
368,1/8/16,1/8/16 17:55,1/8/16 18:01,3080,S 4 St & Rodney St,40.70934,-73.95608,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22282,Subscriber,1980,1
278,1/8/16,1/8/16 17:55,1/8/16 18:00,334,W 20 St & 7 Ave,40.74238787,-73.99726235,503,E 20 St & Park Ave,40.73827428,-73.98751968,24547,Subscriber,1999,1
779,1/8/16,1/8/16 17:58,1/8/16 18:11,528,2 Ave & E 31 St,40.74290902,-73.97706058,403,E 2 St & 2 Ave,40.72502876,-73.99069656,16874,Subscriber,1956,1
479,1/8/16,1/8/16 17:59,1/8/16 18:07,3222,Hanson Pl & St Felix St,40.6851596,-73.97711366,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18468,Subscriber,1986,1
920,1/8/16,1/8/16 18:01,1/8/16 18:16,347,Greenwich St & W Houston St,40.728846,-74.008591,523,W 38 St & 8 Ave,40.75466591,-73.99138152,20938,Subscriber,1975,1
912,1/8/16,1/8/16 18:01,1/8/16 18:16,492,W 33 St & 7 Ave,40.75019995,-73.99093085,247,Perry St & Bleecker St,40.73535398,-74.00483091,23784,Subscriber,1964,1
901,1/8/16,1/8/16 18:01,1/8/16 18:16,500,Broadway & W 51 St,40.76228826,-73.98336183,521,8 Ave & W 31 St,40.75096735,-73.99444208,21235,Customer,,0
583,1/8/16,1/8/16 18:01,1/8/16 18:11,466,W 25 St & 6 Ave,40.74395411,-73.99144871,517,Pershing Square South,40.751581,-73.97791,16621,Subscriber,1980,1
246,1/8/16,1/8/16 18:02,1/8/16 18:07,433,E 13 St & Avenue A,40.72955361,-73.98057249,394,E 9 St & Avenue C,40.72521311,-73.97768752,15431,Subscriber,1991,2
601,1/8/16,1/8/16 18:04,1/8/16 18:14,440,E 45 St & 3 Ave,40.75255434,-73.97282625,500,Broadway & W 51 St,40.76228826,-73.98336183,21354,Subscriber,1952,1
526,1/8/16,1/8/16 18:04,1/8/16 18:13,347,Greenwich St & W Houston St,40.728846,-74.008591,3002,South End Ave & Liberty St,40.711512,-74.015756,19415,Subscriber,1983,1
576,1/8/16,1/8/16 18:05,1/8/16 18:14,308,St James Pl & Oliver St,40.71307916,-73.99851193,432,E 7 St & Avenue A,40.72621788,-73.98379855,16115,Subscriber,1990,1
342,1/8/16,1/8/16 18:07,1/8/16 18:13,239,Willoughby St & Fleet St,40.69196566,-73.9813018,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,17269,Subscriber,1977,1
273,1/8/16,1/8/16 18:07,1/8/16 18:12,249,Harrison St & Hudson St,40.71870987,-74.0090009,2010,Grand St & Greene St,40.72165481,-74.00234737,16743,Subscriber,1991,1
567,1/8/16,1/8/16 18:08,1/8/16 18:18,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16649,Subscriber,1984,1
